0075647006;20180714;AF01;D178;SP
0095550004;20180808;0000450776;DC27;P2
0095550005;20180808;0000409711;DC27;P2
0095550008;20180815;0000450776;DC27;P2
0085523015;20180905;CN01;DC31;CN
0085524011;20180910;HO31;CN01;CN
0085523016;20180907;LN01;DCGI;GI
0180505050;20160719;;;
0180505051;20160719;;;
0180505052;20160719;;;
0180505053;20160719;;;
0180505054;20160719;;;
0180505055;20160719;;;
0180505056;20160719;;;
0180505057;20160719;;;
0180505058;20160722;;;
0180505059;20160801;;;
0180505060;20160803;;;
0085516148;20180103;DC33;P801;
0180513085;20180105;;;
0180513087;20180105;;;
0085516154;20180108;RA01;DC32;
0085518041;20180406;DC78;MG01;
0085518090;20180514;CN02;DC31;CN
0085518092;20180514;CN01;DC31;CN
0085518093;20180514;CN08;DC31;CN
0085518091;20180514;CN02;DC31;CN
0085507026;20170420;LC21;DCFA;FA
0095540005;20170420;0000409662;DCFA;FA
0095540018;20170421;0000409662;DCFA;FA
0095544004;20170509;D763;D763;
0085511051;20170515;MG01;DC78;MG
0085518141;20180518;CN05;DC31;CN
0085518142;20180518;CN05;DC31;CN
0085518148;20180521;HO33;DC33;
0085518149;20180521;P801;DC33;P8
0085518150;20180521;P802;DC33;P8
0085520079;20180626;CN04;DC31;CN
0085520080;20180626;CN08;DC31;CN
0085520081;20180626;CN13;DC31;CN
0095549001;20180702;0000502992;D178;SP
0085521036;20180703;RA02;RA01;
0085522015;20180723;SM01;DCFA;FA
0085521086;20180719;CN01;DC31;CN
0180505061;20160803;;;
0180506046;20160819;;;
0180506047;20160822;;;
0180506048;20160822;;;
0180506049;20160824;;;
0180506050;20160824;;;
0180506051;20160825;;;
0180506052;20160825;;;
0180506053;20160905;;;
0180506054;20160905;;;
0180506055;20160905;;;
0085518094;20180514;CN10;DC31;CN
0085518095;20180514;CN11;DC31;CN
0085518096;20180514;CN15;DC31;CN
0085518097;20180514;CN19;DC31;CN
0085518098;20180514;CN03;DC31;CN
0085518099;20180514;CN04;DC31;CN
0085518100;20180514;CN05;DC31;CN
0085518101;20180514;CN07;DC31;CN
0085518102;20180514;CN18;DC31;CN
0085518137;20180518;CN05;DC31;CN
0085507014;20170413;PS36;DC63;SP
0085507015;20170413;LN03;DC17;GI
0095540016;20170421;0000409662;DCFA;FA
0085516049;20171025;AF03;DC61;SP
0085516050;20171025;KS10;DC61;CH
0180513071;20171130;;;
0085516072;20171107;PS07;DC63;SP
0180513072;20171130;;;
0085516175;20180123;SSP1;DC63;SP
0085518024;20180321;MG01;DC78;MG
0095548032;20180405;0000409699;DC81;SB
0180515066;20180410;;;
0085518151;20180521;CN05;DC31;CN
0085518152;20180521;CN05;DC31;CN
0095549002;20180710;PS64;PS64;SP
0085518066;20180419;LN01;DCGI;GI
0085521063;20180713;CN01;DC31;CN
0085518173;20180522;CN01;DC31;CN
0180506056;20160907;;;
0180506057;20160908;;;
0180506058;20160908;;;
0180506059;20160908;;;
0180506060;20160914;;;
0180506061;20160914;;;
0180506062;20160914;;;
0180506063;20160915;;;
0180506064;20160916;;;
0180506065;20160916;;;
0180506066;20160916;;;
0095548002;20180215;0000406949;DC09;
0095548003;20180215;0000406949;DC09;
0085518014;20180219;CN01;DC31;CN
0085518017;20180220;CN01;DC31;CN
0085518018;20180220;CN01;DC31;CN
0085518019;20180220;CN01;DC31;CN
0095548006;20180228;0000407943;DC27;P2
0095548011;20180302;0000400875;DC63;SP
0095548014;20180305;0000520676;MN06;FA
0180513081;20171208;;;
0085518159;20180522;P801;DC33;P8
0085518160;20180522;P802;DC33;P8
0085518161;20180522;HO33;DC33;
0085518172;20180522;CN01;DC31;CN
0085518185;20180523;P801;DC33;P8
0085518186;20180523;P802;DC33;P8
0085517017;20180206;P802;DC33;P8
0180515046;20180215;;;
0085518026;20180322;MG01;DC78;MG
0085518035;20180327;AF02;DC88;SP
0095548035;20180412;0000520676;DCFA;FA
0085518087;20180511;HO33;DC33;
0085518088;20180511;P801;DC33;P8
0180506067;20160919;;;
0180506068;20160919;;;
0180506069;20160919;;;
0180506070;20160919;;;
0180506071;20160919;;;
0180506072;20160919;;;
0180506073;20160919;;;
0180506074;20160920;;;
0180506075;20160920;;;
0180506076;20160921;;;
0180507046;20160930;;;
0180514046;20180201;;;
0085517016;20180202;P802;DC33;P8
0180514048;20180213;;;
0180515047;20180215;;;
0180515053;20180228;;;
0180515054;20180302;;;
0095548016;20180307;0000520676;MN07;FA
0085518029;20180323;DC62;DC63;
0095548028;20180326;0000520676;MN07;FA
0085516044;20171025;AF03;DC61;SP
0180513054;20171107;;;
0085516077;20171107;RA01;DC32;
0095547016;20171107;0000409672;DC34;ZH
0095547031;20171109;0000409672;DC34;ZH
0180513067;20171130;;;
0180513094;20180111;;;
0085516166;20180117;RA01;DC32;
0085516167;20180117;RA02;DC32;
0180513102;20180119;;;
0085518089;20180511;P802;DC33;P8
0085518131;20180516;MG01;DC78;MG
0180515071;20180524;;;
0085522016;20180723;HO33;DC33;
0095550007;20180808;0000409700;DC81;SB
0180507047;20161117;;;
0180507048;20161118;;;
0180508046;20170127;;;
0180508047;20170129;;;
0180508048;20170220;;;
0180508049;20170220;;;
0180508050;20170222;;;
0180508051;20170223;;;
0180508052;20170223;;;
0180508053;20170227;;;
0180508054;20170227;;;
0180514052;20180214;;;
0085518011;20180215;CN01;DC31;CN
0085518013;20180219;CN01;DC31;CN
0085518015;20180219;CN01;DC31;CN
0085518020;20180220;CN01;DC31;CN
0085518021;20180220;CN01;DC31;CN
0095548005;20180227;0000407943;DC27;P2
0096304000;20180227;0000407943;DC27;P2
0085512013;20170803;D723;DC23;GI
0085516130;20171205;JU01;DC15;LS
0085516129;20171205;JU01;DC15;LS
0085516136;20171208;RA01;DC32;
0180513086;20180105;;;
0085516153;20180108;RA01;DC32;
0095548085;20180524;0000407197;DC26;P1
0085518195;20180525;E701;D777;
0085521067;20180718;RA01;DC32;
0085521078;20180719;CN28;DC31;CN
0085521075;20180718;PS07;D178;SP
0085521076;20180719;HO32;RA02;
0085521079;20180719;CN28;DC31;CN
0085521080;20180719;CN29;DC31;CN
0085521081;20180719;CN27;DC31;CN
0085522014;20180723;JU01;DC15;LS
0095550002;20180807;0000450000;DC63;SP
0095550003;20180807;0000450000;DC63;SP
0180508055;20170227;;;
0180508056;20170303;;;
0180508057;20170306;;;
0180508058;20170322;;;
0085505014;20170407;AF03;AF01;SP
0085505015;20170407;AF05;AF03;SP
0085505016;20170407;AF05;AF01;SP
0095540001;20170418;0000400875;DC63;SP
0085507022;20170418;DC01;DC01;
0180509052;20170419;;;
0180515051;20180215;;;
0095548008;20180301;0000407943;DC27;P2
0095548009;20180301;0000407943;DC27;P2
0180515057;20180302;;;
0095548017;20180307;0000520676;MN07;FA
0085518023;20180312;CN01;DC31;CN
0095548018;20180319;0000520676;MN07;FA
0085509013;20170427;AF01;DCSP;SP
0008482967;20170503;0000407006;DC03;
0008482968;20170503;0000407006;DC03;
0085511029;20170509;SM01;DC15;FA
0180511047;20170803;;;
0085516161;20180109;PS36;DC63;SP
0085516174;20180123;SSP1;DC63;SP
0085522012;20180723;CN02;DC31;CN
0085522013;20180723;CN02;DC31;CN
0085523012;20180831;DCV2;VM01;
0180509054;20170419;;;
0085507023;20170420;AF03;D863;SP
0085507024;20170420;AF01;DC63;SP
0095540003;20170420;0000409662;DCFA;FA
0095540004;20170420;0000409662;DCFA;FA
0085507027;20170420;DC63;AF01;
0095540010;20170420;0000409662;DCFA;FA
0085516168;20180118;AF01;DC88;SP
0180513101;20180119;;;
0180513103;20180119;;;
0075646001;20180319;AF02;DC63;SP
0095548019;20180320;0000407943;DC27;P2
0095548020;20180320;0000450366;DC27;P2
0095548021;20180320;0000407943;DC27;P2
0095548022;20180321;0000520676;MN07;FA
0085518027;20180322;MG01;DC78;MG
0095548027;20180322;0000520676;MN07;FA
0085511048;20170510;S501;DC18;SI
0085515021;20170831;PS29;DC63;SP
0085516053;20171101;DCHO;D863;SP
0085516043;20171020;DC37;DC20;
0085516064;20171103;E101;DC63;SP
0008802001;20171108;0000408410;DC05;MT
0085516102;20171117;RA01;DC32;
0180513058;20171121;;;
0095547052;20180123;0000406307;DC63;SP
0085518031;20180326;RA01;DC32;
0085518036;20180405;CN01;DC31;CN
0085518037;20180405;CN02;DC31;CN
0085518038;20180405;CN05;DC31;CN
0085518081;20180509;CN03;DC31;CN
0085518082;20180509;CN04;DC31;CN
0095540015;20170421;0000409662;DCFA;FA
0095540017;20170421;0000409662;DCFA;FA
0095540019;20170421;0000409662;DCFA;FA
0085507030;20170421;AL02;DCSP;SP
0085508012;20170427;D763;DC63;
0095541000;20170427;0000408840;DC63;SP
0008482965;20170428;0000407006;DC03;
0180514051;20180214;;;
0180515055;20180302;;;
0180515056;20180302;;;
0095548013;20180303;0000409699;DC81;SB
0180515060;20180405;;;
0180515059;20180405;;;
0180515061;20180405;;;
0180515062;20180405;;;
0180515063;20180405;;;
0180513075;20171204;;;
0180513062;20171123;;;
0085516115;20171130;RA02;DC32;
0180513076;20171204;;;
0085516119;20171204;P801;DC33;P8
0085516121;20171205;JU01;DC15;LS
0180513093;20180111;;;
0085517011;20180131;AF09;DC63;SP
0085517012;20180131;AF15;DC63;SP
0085517013;20180131;PS07;DC63;SP
0085517014;20180131;SS03;DC63;SP
0085517015;20180131;SS04;DC63;SP
0180515052;20180215;;;
0075646002;20180323;AF02;DC63;SP
0085518055;20180413;DC78;MG01;
0095543001;20170502;0000409662;DC35;FA
0095543002;20170502;0000409662;DC35;FA
0008482966;20170502;0000407006;DC03;
0085510019;20170502;S701;DC08;SI
0085510021;20170503;DC67;AF01;
0085510022;20170503;DC67;AF09;
0085510027;20170504;SK12;D863;SP
0085510029;20170504;PS07;D863;SP
0180513096;20180111;;;
0085516169;20180119;AF01;DC88;SP
0085516170;20180120;SSP1;DC63;SP
0096303000;20180213;0000450366;DC27;P2
0180515064;20180405;;;
0085518043;20180406;DC78;DC78;
0085518042;20180406;DC78;DC78;
0085518045;20180411;CN01;DC31;CN
0180515067;20180504;;;
0085518077;20180507;LN01;DCGI;GI
0085511030;20170509;SM01;DCFA;FA
0008613002;20171103;0000408401;DC04;ZR
0008613000;20171103;0000408401;DC04;ZR
0008613001;20171103;0000408401;DC04;ZR
0085516118;20171204;P801;DC33;P8
0180513066;20171129;;;
0180513068;20171130;;;
0085516122;20171205;JU01;DC15;LS
0085518062;20180418;LN01;DCGI;GI
0085518083;20180509;CN05;DC31;CN
0085518123;20180515;CN10;DC31;CN
0085518124;20180515;CN06;DC31;CN
0085518125;20180515;CN09;DC31;CN
0085518126;20180515;CN15;DC31;CN
0085518127;20180515;CN19;DC31;CN
0085518174;20180522;MN30;D777;
0180515072;20180524;;;
0085518187;20180524;E829;D777;
0095540009;20170420;0000409662;DCFA;FA
0180509059;20170421;;;
0095544001;20170505;E888;D763;
0085511011;20170505;NW10;DCFA;FA
0085511012;20170505;NW10;DCFA;FA
0085511014;20170505;NW10;DCFA;FA
0180510046;20170505;;;
0180510049;20170505;;;
0085511015;20170508;NW41;DCFA;FA
0085518048;20180412;DC15;MN06;
0095548037;20180412;0000520676;MN06;FA
0095548038;20180412;0000407476;DC27;P2
0095548039;20180412;0000407476;DC27;P2
0085518052;20180413;DC78;MG01;
0085518059;20180416;MN22;MN22;FA
0095548042;20180416;0000520676;MN06;FA
0180509050;20170418;;;
0095540007;20170420;0000409662;DCFA;FA
0085510024;20170503;SK27;D863;SP
0180510052;20170508;;;
0180510053;20170508;;;
0085511031;20170509;SM01;DCFA;FA
0085511034;20170509;TU05;DCFA;FA
0085511050;20170515;MG01;DC78;MG
0008802002;20171109;0000408410;DC05;MT
0180513074;20171204;;;
0095533003;20160421;0000409643;DCV0;VZ
0095533004;20160422;0000450759;DCV0;VZ
0095533005;20160422;0000409643;DCV0;VZ
0095533006;20160422;0000450759;DCV0;VZ
0095533007;20160422;0000450759;DCV0;VZ
0095533008;20160426;0000409643;DCV0;VZ
0095533009;20160511;0000409643;DCV0;VZ
0095533010;20160511;0000450759;DCV0;VZ
0095533011;20160511;0000409643;DCV0;VZ
0095533012;20160511;0000409643;DCV0;VZ
0095533013;20160617;0000400109;DC50;
0095533014;20160620;0000400109;DC50;
0095533015;20160620;0000400109;DC50;
0095534000;20160620;0000450759;DC50;
0095534001;20160714;0000409631;DCAI;
0095534002;20160715;0000409631;DCAI;
0095534003;20160718;0000409631;DCAI;AI
0095534004;20160719;0000409631;DCAI;AI
0095534005;20160721;0000409631;DCAV;
0095534006;20160721;0000409631;DCOT;
0095534007;20160722;0000409651;DCAV;
0095534008;20160725;0000409631;DCAI;AI
0095534009;20160725;0000409651;DCAV;
0095534010;20160725;0000409652;DCOT;
0095534011;20160725;0000409631;DCAI;AI
0095534012;20160725;0000409631;DCAI;AI
0095534013;20160727;D702;D702;
0095534014;20160727;D702;D702;
0095534015;20160727;D763;D763;
0095534016;20160727;E888;D763;
0095534017;20160727;D763;D763;
0095534018;20160727;D763;D763;
0095534019;20160727;D763;D763;
0095534020;20160801;0000409651;DCAV;
0095534021;20160801;0000409631;DCAI;AI
0095534022;20160801;0000409631;DCAI;AI
0095534023;20160801;0000409631;DCAI;AI
0095534024;20160801;0000409631;DCAI;AI
0095534025;20160801;0000409631;DCAI;AI
0095534026;20160801;0000409631;DCAI;AI
0095534027;20160802;0000409631;DCAI;AI
0095534028;20160802;0000409631;DCAI;AI
0095534029;20160802;0000409631;DCAI;AI
0095534030;20160802;0000409631;DCAI;AI
0095534031;20160802;0000409631;DCAI;AI
0095534032;20160802;0000409631;DCAI;AI
0095534033;20160802;0000409631;DCAI;AI
0095534034;20160802;0000409631;DCAI;AI
0095534035;20160802;0000409631;DCAI;AI
0095534036;20160802;0000409631;DCAI;AI
0095534037;20160802;0000409631;DCAI;AI
0095534038;20160802;0000409631;DCAI;AI
0095534039;20160803;0000409651;DCAV;
0095534040;20160804;0000409653;DCAV;
0095534041;20160804;0000409653;DCAV;
0095534042;20160805;0000409653;DCAV;
0095534043;20160808;0000409653;DCAV;
0095535004;20160908;0000408420;DC35;SP
0095535013;20160913;0000409656;DC15;SE
0095535014;20160914;0000409656;DC15;SE
0095535017;20160916;0000409656;DC15;SE
0095535018;20160916;0000409656;DC15;SE
0095535019;20160916;0000409656;DC15;SE
0095535020;20160916;0000409656;DC15;SE
0095535021;20160919;0000409656;DC15;SE
0095535022;20160919;0000409656;DC15;SE
0095535024;20160919;0000409656;DC15;SE
0095535025;20160920;E888;D763;
0095535028;20160921;0000409656;DC15;SE
0095535029;20160921;0000409656;DC15;SE
0095530057;20160406;0000450759;DCV0;VZ
0095530058;20160407;0000409643;DCV0;VZ
0095530059;20160407;0000450759;DCV0;VZ
0095530060;20160408;0000300419;DC63;SP
0095532000;20160419;0000409643;DCV0;VZ
0095532001;20160419;0000450759;DCV0;VZ
0095532002;20160420;0000409643;DCV0;VZ
0095533000;20160421;0000409643;DCV0;VZ
0095533001;20160421;0000450759;DCV0;VZ
0095533002;20160421;0000450759;DCV0;VZ
0085496022;20160106;PS61;DC65;SP
0085496023;20160106;PS60;DC65;SP
0085496024;20160106;PS34;DC65;SP
0085496025;20160106;PS66;DC65;SP
0085496026;20160106;PS09;DC65;SP
0085496027;20160106;PS18;DC65;SP
0085496028;20160106;SST8;DC65;SP
0085496029;20160106;PS56;DC65;SP
0085496030;20160106;PS64;DC65;SP
0085496031;20160106;PS61;DC65;SP
0085496032;20160106;PS60;DC65;SP
0085496033;20160106;PS34;DC65;SP
0085496034;20160106;PS66;DC65;SP
0085496035;20160106;PS09;DC65;SP
0085496036;20160106;PS18;DC65;SP
0085496037;20160106;SST8;DC65;SP
0085496038;20160106;PS56;DC65;SP
0085496039;20160106;PS64;DC65;SP
0085496040;20160106;PS60;DC65;SP
0085496041;20160106;PS34;DC65;SP
0085496042;20160106;PS66;DC65;SP
0085496043;20160106;PS09;DC65;SP
0085496044;20160106;PS18;DC65;SP
0085496045;20160106;SST8;DC65;SP
0085496046;20160106;PS56;DC65;SP
0085496047;20160106;PS64;DC65;SP
0085496048;20160106;PS61;DC65;SP
0085496049;20160107;DC35;OK02;
0085496050;20160107;DC35;OK03;
0085496051;20160107;DC35;OK05;
0085496052;20160118;S701;DC18;SI
0085496053;20160118;S501;DC18;SI
0085496054;20160119;NX24;DCFA;FA
0085496055;20160119;HF12;DCFA;FA
0085496056;20160120;ZR01;ZR01;ZR
0085496057;20160120;DC04;ZR01;
0085496058;20160120;ZR02;DC04;ZR
0085496059;20160120;DC04;DC04;
0085496060;20160120;DC04;ZR01;
0085496061;20160120;ZR01;ZR01;ZR
0085496062;20160120;ZR01;DC04;ZR
0085496063;20160120;DC04;ZR01;
0085496064;20160120;DC04;ZR01;
0085496065;20160122;AF05;DC63;SP
0085496068;20160126;LC21;DCFA;FA
0085496074;20160126;MS10;DC02;MS
0085496075;20160126;DC02;DC02;
0085496076;20160126;S701;DC18;SI
0085496077;20160126;HF12;DCFA;FA
0085496078;20160126;S701;DC18;SI
0085496079;20160126;LC21;DCFA;FA
0085496080;20160126;ZR05;ZR01;ZR
0085496081;20160127;CN19;CN01;CN
0085496082;20160127;DC18;S506;
0085496083;20160128;S701;DC18;SI
0085496084;20160128;HF12;DCFA;FA
0085496085;20160128;LC21;DCFA;FA
0085496086;20160201;SS79;DC63;SP
0085496087;20160204;AF05;D763;SP
0085496088;20160205;AF01;DC63;SP
0085496012;20160105;PS61;DC65;SP
0085496013;20160106;PS61;DC65;SP
0085496014;20160106;PS60;DC65;SP
0085496015;20160106;PS34;DC65;SP
0085496016;20160106;PS66;DC65;SP
0085496017;20160106;PS09;DC65;SP
0085496018;20160106;PS18;DC65;SP
0085496019;20160106;SST8;DC65;SP
0085496020;20160106;PS56;DC65;SP
0085496021;20160106;PS64;DC65;SP
0085500045;20160517;PY01;DC20;PY
0085500048;20160517;PY01;DC20;PY
0085500054;20160518;AF11;DC67;SP
0085500056;20160519;PS03;DC67;SP
0085500057;20160519;PS03;DC67;SP
0085500058;20160519;PS03;DC67;SP
0085500061;20160527;PS27;DC67;SP
0085500062;20160527;DC67;PS03;
0085500071;20160530;PS03;DC67;SP
0085500072;20160530;PS07;DC67;SP
0085500073;20160530;PS60;DC67;SP
0085500074;20160530;SK12;DC67;SP
0085500075;20160530;SK27;DC67;SP
0085500076;20160530;SK28;DC67;SP
0085500077;20160530;SK28;DC67;SP
0085500078;20160607;DC63;GP41;
0085500079;20160607;DC63;GP41;
0085500080;20160607;DC63;GP41;
0085500083;20160608;DC63;GP41;
0085500085;20160609;MN07;MN06;FA
0085496089;20160219;AF05;DC63;SP
0085496090;20160219;AF01;DC63;SP
0085496091;20160219;SS1P;DC65;SP
0085496092;20160222;SS1P;DC65;SP
0085496093;20160222;SS1P;DC65;SP
0085496094;20160303;S501;DC18;SI
0085496095;20160303;DC18;S501;
0085496096;20160303;DC18;S502;
0085496097;20160304;S501;DC18;SI
0085496098;20160304;DC18;DC08;
0085496099;20160311;SW13;DC67;SP
0085496100;20160314;DC67;SW13;
0085496101;20160316;SS1C;DC67;SP
0085496102;20160316;KS01;DC67;CH
0085496103;20160316;DC67;SS1C;
0085496104;20160316;DC67;KS01;
0085496105;20160316;DC18;S502;
0085496106;20160316;DC18;S502;
0085496107;20160317;DC67;SS1C;
0085496108;20160317;KS01;DC67;CH
0085496109;20160318;PS60;DC67;SP
0085496112;20160408;PS03;DC63;SP
0085496115;20160408;PS03;DC63;SP
0085498015;20160413;OK03;DC63;SP
0085498016;20160414;PY01;DC20;PY
0085498017;20160414;PY01;DC20;PY
0085498018;20160414;DC63;OK03;
0085498029;20160414;PY01;DC20;PY
0085498048;20160415;PS07;DC63;SP
0085498049;20160415;DC68;DC63;
0085499011;20160418;PY07;DC20;PY
0085499012;20160418;PY05;DC20;PY
0085499013;20160418;PY22;DC20;PY
0085499014;20160418;PY21;DC20;PY
0085499015;20160418;PY18;DC20;PY
0085499017;20160419;PY01;DC20;PY
0085499018;20160419;PY01;DC20;PY
0085499019;20160419;VZ02;DCV0;
0085499020;20160420;VZ01;DCV0;
0085499022;20160420;PY07;DC20;PY
0085500011;20160420;PY01;DC20;PY
0085500012;20160420;PY01;DC20;PY
0085500013;20160421;PY01;DC20;PY
0085500014;20160421;PY01;DC20;PY
0085500015;20160421;PY01;DC20;PY
0085500016;20160422;VZ02;VZ01;
0085500021;20160425;AF08;DC63;SP
0085500024;20160504;PS18;DC67;SP
0085500025;20160504;PS18;DC67;SP
0085500026;20160504;PS18;DC67;SP
0085500027;20160509;PS17;DC67;SP
0085500028;20160509;PS17;DC67;SP
0085500029;20160509;PS17;DC67;SP
0085500030;20160509;PS17;DC67;SP
0085500031;20160509;PS17;DC67;SP
0085500032;20160509;PS17;DC67;SP
0085500033;20160509;PS17;DC67;SP
0085500034;20160510;PS17;DC67;SP
0085500035;20160513;PS17;DC67;SP
0085500036;20160517;PS17;DC67;SP
0085501012;20160620;OY02;OY01;
0085501013;20160622;S904;DC18;SI
0085501014;20160622;S904;DC18;SI
0085501015;20160622;S801;DC18;SI
0085501016;20160622;S801;DC18;SI
0085501017;20160622;S712;DC18;SI
0085501018;20160622;S712;DC18;SI
0085501019;20160622;S712;DC18;SI
0085501022;20160623;PY02;DC20;PY
0085501024;20160629;PY36;DC20;PY
0085501025;20160713;OY01;DC50;
0085501029;20160714;PY03;DC20;PY
0085501030;20160714;PY03;DC20;PY
0085501031;20160714;PY03;DC20;PY
0085501032;20160714;PY04;DC20;PY
0085501033;20160714;PY04;DC20;PY
0085501034;20160714;PY06;DC20;PY
0085501035;20160719;S720;DC18;SI
0085501037;20160719;S720;DC18;SI
0085501039;20160722;PS03;DC67;SP
0085501040;20160722;AF05;DC67;SP
0085501041;20160722;AF08;DC67;SP
0085501042;20160725;AF05;DC67;SP
0085501043;20160725;AF05;DC67;SP
0085501044;20160726;NX24;DCFA;FA
0085501045;20160726;NX24;DCFA;FA
0085501046;20160726;NX24;DCFA;FA
0085501047;20160726;NX24;DCFA;FA
0085501048;20160726;NX24;DCFA;FA
0085501049;20160726;NX24;DCFA;FA
0085501050;20160726;NX24;DCFA;FA
0085501051;20160726;NX24;DCFA;FA
0085501052;20160726;NX24;DCFA;FA
0085501053;20160726;NX24;DCFA;FA
0085501054;20160726;NX24;DCFA;FA
0085501055;20160726;NX24;DCFA;FA
0085501056;20160726;NX24;DCFA;FA
0085501057;20160726;NX24;DCFA;FA
0085501058;20160726;NX24;DCFA;FA
0085501059;20160726;NX24;DCFA;FA
0085501060;20160726;NX24;DCFA;FA
0085501061;20160726;NX24;DCFA;FA
0085501062;20160726;NX24;DCFA;FA
0085501063;20160726;NX24;DCFA;FA
0085501064;20160727;LC21;DCFA;FA
0085501065;20160727;LC21;DCFA;FA
0085501066;20160727;LC21;DCFA;FA
0085501067;20160727;LC21;DCFA;FA
0085501068;20160727;LC21;DCFA;FA
0085501069;20160728;PS07;DC67;SP
0085501070;20160728;PS27;DC67;SP
0085501071;20160729;LC21;DCFA;FA
0085501072;20160729;LC21;DCFA;FA
0085501073;20160729;LC21;DCFA;FA
0085501074;20160801;LC21;DCFA;FA
0085501075;20160801;LC21;DCFA;FA
0085501076;20160801;LC21;DCFA;FA
0085501077;20160803;PS02;D863;SP
0085501078;20160803;AF01;D863;SP
0085501079;20160803;PS07;DC67;SP
0085500086;20160610;DC63;GP41;
0085527660;20200804;AF01;DC63;SP
0085500088;20160616;AF01;DC63;SP
0085500089;20160616;PS27;DC67;SP
0085500090;20160616;AF01;DC63;SP
0085500091;20160617;AF01;DC63;SP
0085500094;20160617;AF01;DC63;SP
0085500097;20160617;PY01;DC20;PY
0085500098;20160617;PY01;DC66;PY
0085501011;20160620;OY01;DC50;
0085502064;20160905;PS31;DC6A;SP
